"ref_area","source","indicator","classif1","time","obs_value","note_source"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","2004",79.34,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2003",69.89,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","2003",86.02,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","2003",65.06,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","2003",94.29,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","2003",70.55,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","2003",88.97,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","2003",104.77,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","2003",77.18,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","2003",134.38,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","2003",109.63,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","2003",74.46,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","2003",76.49,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","2003",77.29,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2002",68.45,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","2002",84.1,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","2002",59.82,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","2002",94.65,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","2002",68.7,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","2002",87.94,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","2002",102.75,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","2002",75.4,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","2002",135.1,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","2002",110.14,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","2002",72.82,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","2002",74.51,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","2002",75.4,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2001",67.16,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","2001",81.87,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","2001",57.02,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","2001",93.8,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","2001",67.59,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","2001",86.74,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","2001",101.26,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","2001",74.62,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","2001",135.66,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","2001",109.63,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","2001",71.19,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","2001",71.68,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","2001",73.44,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2000",66.08,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","2000",77.59,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","2000",55.22,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","2000",93.24,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","2000",66.87,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","2000",85.14,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","2000",101.91,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","2000",74.43,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","2000",142.12,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","2000",109.25,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","2000",70,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","2000",69.9,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","2000",71.74,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1999",64.99,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1999",75.92,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","1999",53.63,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","1999",93.1,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","1999",65.61,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","1999",84.74,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","1999",101.71,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","1999",71.21,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","1999",149.28,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","1999",109.67,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","1999",69.12,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","1999",68.61,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","1999",70.66,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1998",64.65,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1998",75.59,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","1998",51.91,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","1998",93,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","1998",65.52,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","1998",84.38,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","1998",101.4,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","1998",70.46,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","1998",149.15,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","1998",110.55,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","1998",68,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","1998",67.49,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","1998",70.53,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1997",64.23,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1997",74.33,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","1997",50.84,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","1997",93.27,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","1997",65.12,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","1997",83.85,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","1997",100.97,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","1997",70.51,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","1997",155.52,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","1997",110.73,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","1997",67.19,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","1997",66.34,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","1997",69.9,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1996",63.46,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1996",73.02,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","1996",48.55,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","1996",92.84,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","1996",64.2,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","1996",83.28,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","1996",100.45,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","1996",69.75,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","1996",158.67,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","1996",110.66,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","1996",66.58,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","1996",65.22,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","1996",69.04,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1995",62.23,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1995",72.21,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","1995",46.4,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","1995",92.03,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","1995",62.42,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","1995",81.57,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","1995",99.35,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","1995",67.6,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","1995",161.07,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","1995",109.39,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","1995",65.97,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","1995",63.74,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","1995",67.8,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1994",61.13,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1994",71.35,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","1994",44.31,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","1994",91.67,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","1994",61.13,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","1994",80.57,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","1994",97.14,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","1994",65.77,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","1994",162.44,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","1994",108.52,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","1994",64.95,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","1994",62.18,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","1994",67.11,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1993",60.14,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1993",70.78,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","1993",41.2,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","1993",91.27,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","1993",59.81,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","1993",80.03,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","1993",96.07,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","1993",64.25,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","1993",160.47,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","1993",108.23,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","1993",63.27,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","1993",60.68,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","1993",66.01,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1992",58.9,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1992",70.88,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","1992",38.27,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","1992",90.25,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","1992",57.99,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","1992",78.84,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","1992",95.09,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","1992",62,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","1992",159.69,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","1992",106.9,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","1992",60.91,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","1992",58.54,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","1992",64.47,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1991",57.54,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1991",70.62,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","1991",36.1,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","1991",88.5,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","1991",56.12,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","1991",76.93,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","1991",93.69,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","1991",60.51,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","1991",158.94,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","1991",104.07,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","1991",58.45,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","1991",56.04,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","1991",62.67,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1990",55.75,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1990",68.7,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP02","1990",34.88,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP03","1990",85.67,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP04","1990",53.62,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP05","1990",74.58,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP06","1990",92.89,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP07","1990",58.57,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP08","1990",158.38,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP09","1990",101.51,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP10","1990",55.27,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP11","1990",53.28,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP12","1990",60.75,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1989",54.02,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1989",66.61,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1988",52.19,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1988",63.86,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1987",50.82,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1987",62.39,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1986",49.2,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1986",60.49,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1985",47.98,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1985",58.51,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1984",45.34,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1984",55.51,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1983",42.11,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1983",51.25,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1982",38.47,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1982",46.82,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1981",34.36,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1981",41.34,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1980",30.32,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1980",36.24,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1979",26.7,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1979",32.82,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1978",24.13,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1978",30.05,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1977",22.09,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1977",27.56,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1976",20.17,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1976",24.44,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1975",18.4,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1975",22,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1974",16.47,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1974",19.73,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1973",14.5,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1973",17.54,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1972",13.5,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1972",15.97,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1971",12.73,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1971",14.82,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1970",12.08,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01","1970",13.98,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1969",11.47,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1968",10.81,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1967",10.34,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1966",10.06,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1965",9.81,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1964",9.55,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1963",9.25,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1962",8.81,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1961",8.37,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1960",8.17,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1959",7.85,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1958",7.41,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1957",6.43,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1956",6.24,"R1:3139"
"FRA","GA:2364","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","1955",6.13,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2022",114.14,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP01","2022",109.9,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP02","2022",138.34,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP03","2022",103.36,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP04","2022",114.98,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP05","2022",106.98,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP06","2022",94.04,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP07","2022",121.49,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP08","2022",111.06,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP09","2022",97.92,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP10","2022",102.03,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP11","2022",94.54,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP12","2022",103.05,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2021",108.28,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP01","2021",102.93,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP02","2021",136.58,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP03","2021",101.98,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP04","2021",112.15,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP05","2021",104.05,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP06","2021",93.64,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP07","2021",105.98,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP08","2021",111.14,"R1:3139"
"FSM","GA:15669","CPI_XCPI_COI_RT","COI_COICOP_CP09","2021",97.83,"R1:3139"
