country_iso3,indicator_id,year,value,unit,source_dataset,source_commodity_label,source_unit,flag
TUR,mining__salt_production,2014,5331000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Salt, all types",thousand metric tons,
TUR,mining__salt_production,2015,6257000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Salt, all types",thousand metric tons,
TUR,mining__salt_production,2016,5328000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Salt, all types",thousand metric tons,
TUR,mining__salt_production,2017,6673000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Salt, all types",thousand metric tons,
TUR,mining__salt_production,2018,6299000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Salt, all types",thousand metric tons,
TUR,mining__salt_production,2019,6961000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Salt, all types",thousand metric tons,
TUR,mining__salt_production,2020,7698000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Salt, all types",thousand metric tons,
TUR,mining__salt_production,2021,7844000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Salt, all types",thousand metric tons,
TUR,mining__salt_production,2022,9086000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Salt, all types",thousand metric tons,
ARG,mining__zinc_mine_production_zn_content,2012,39602.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Zinc, Mine, Zn content","Metric tons, gross weight",
ARG,mining__zinc_mine_production_zn_content,2013,39424.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Zinc, Mine, Zn content","Metric tons, gross weight",
ARG,mining__zinc_mine_production_zn_content,2014,28038.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Zinc, Mine, Zn content","Metric tons, gross weight",
ARG,mining__zinc_mine_production_zn_content,2015,30498.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, Mine, Zn content","Metric tons, gross weight",
ARG,mining__zinc_mine_production_zn_content,2016,22792.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, Mine, Zn content","Metric tons, gross weight",
ARG,mining__zinc_mine_production_zn_content,2017,23392.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, mine, Zn content","Metric tons, gross weight",
ARG,mining__zinc_mine_production_zn_content,2018,22050.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, mine, Zn content","Metric tons, gross weight",
ARG,mining__zinc_mine_production_zn_content,2019,19462.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, mine, Zn content","Metric tons, gross weight",r
ARG,mining__zinc_mine_production_zn_content,2020,11320.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, mine, Zn content","Metric tons, gross weight",
ARG,mining__zinc_mine_production_zn_content,2021,6188.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, mine, Zn content","Metric tons, gross weight",
ESP,mining__zinc_mine_production_zn_content,2014,26756.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Zinc, Mine, Zn content","Metric tons, gross weight",
ESP,mining__zinc_mine_production_zn_content,2015,49216.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, Mine, Zn content","Metric tons, gross weight",r
ESP,mining__zinc_mine_production_zn_content,2016,76342.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, Mine, Zn content","Metric tons, gross weight",
ESP,mining__zinc_mine_production_zn_content,2017,70451.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, Mine, Zn content","Metric tons, gross weight",
ESP,mining__zinc_mine_production_zn_content,2018,106352.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, Mine, Zn content","Metric tons, gross weight",
ESP,mining__zinc_mine_production_zn_content,2019,90980.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, Mine, Zn content","Metric tons, gross weight",
ESP,mining__zinc_mine_production_zn_content,2020,90368.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, Mine, Zn content","Metric tons, gross weight",
ESP,mining__zinc_mine_production_zn_content,2021,90481.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, Mine, Zn content","Metric tons, gross weight",r
ESP,mining__zinc_mine_production_zn_content,2022,90000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, Mine, Zn content","Metric tons, gross weight",e
IRN,mining__zinc_mine_production_zn_content,2014,139000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Zinc, Mine, concentrate, Zn content","Metric tons, gross weight",
IRN,mining__zinc_mine_production_zn_content,2015,124000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, Mine, concentrate, Zn content","Metric tons, gross weight",
IRN,mining__zinc_mine_production_zn_content,2016,135000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, Mine, concentrate, Zn content","Metric tons, gross weight",
IRN,mining__zinc_mine_production_zn_content,2017,140000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, Mine, concentrate, Zn content","Metric tons, gross weight",e
IRN,mining__zinc_mine_production_zn_content,2018,145000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, Mine, concentrate, Zn content","Metric tons, gross weight",r
IRN,mining__zinc_mine_production_zn_content,2019,150000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Zinc, Zn content","Metric tons, gross weight",
IRN,mining__zinc_mine_production_zn_content,2020,200000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Zinc, Zn content","Metric tons, gross weight",r
IRN,mining__zinc_mine_production_zn_content,2021,200000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Zinc, Zn content","Metric tons, gross weight",r
IRN,mining__zinc_mine_production_zn_content,2022,200000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Zinc, Zn content","Metric tons, gross weight",r
IRN,mining__zinc_mine_production_zn_content,2023,200000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Zinc, Zn content","Metric tons, gross weight",
KOR,mining__zinc_mine_production_zn_content,2014,1918.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Zinc, Mine, Zn content","Metric tons, gross weight",
KOR,mining__zinc_mine_production_zn_content,2015,2070.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, Mine, Zn content","Metric tons, gross weight",
KOR,mining__zinc_mine_production_zn_content,2016,2257.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, Mine, Zn content","Metric tons, gross weight",
KOR,mining__zinc_mine_production_zn_content,2017,3321.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, Mine, Zn content","Metric tons, gross weight",
KOR,mining__zinc_mine_production_zn_content,2018,3656.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, Mine, Zn content","Metric tons, gross weight",
KOR,mining__zinc_mine_production_zn_content,2019,4106.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, Mine, Zn content","Metric tons, gross weight",
KOR,mining__zinc_mine_production_zn_content,2020,4300.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, Mine, Zn content","Metric tons, gross weight",
KOR,mining__zinc_mine_production_zn_content,2021,4371.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, Mine, Zn content","Metric tons, gross weight",
RUS,mining__zinc_mine_production_zn_content,2014,229000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Zinc, Mine, Zn content","Metric tons, gross weight",r
RUS,mining__zinc_mine_production_zn_content,2015,246100.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, Mine, Zn content","Metric tons, gross weight",
RUS,mining__zinc_mine_production_zn_content,2016,245800.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, Mine, Zn content","Metric tons, gross weight",
RUS,mining__zinc_mine_production_zn_content,2017,255200.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, Mine, Zn content","Metric tons, gross weight",
RUS,mining__zinc_mine_production_zn_content,2018,288000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, Mine, Zn content","Metric tons, gross weight",
RUS,mining__zinc_mine_production_zn_content,2019,275400.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, Mine, Zn content","Metric tons, gross weight",
RUS,mining__zinc_mine_production_zn_content,2020,260700.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, Mine, Zn content","Metric tons, gross weight",
RUS,mining__zinc_mine_production_zn_content,2021,287900.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, Mine, Zn content","Metric tons, gross weight",r
RUS,mining__zinc_mine_production_zn_content,2022,300000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, Mine, Zn content","Metric tons, gross weight",e
SAU,mining__zinc_mine_production_zn_content,2014,17350.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Zinc, mine, concentrate, Zn content",metric tons,r
SAU,mining__zinc_mine_production_zn_content,2015,18757.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, mine, concentrate, Zn content",metric tons,
SAU,mining__zinc_mine_production_zn_content,2016,2550.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, mine, concentrate, Zn content",metric tons,
SAU,mining__zinc_mine_production_zn_content,2017,21800.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, mine, concentrate, Zn content",metric tons,
SAU,mining__zinc_mine_production_zn_content,2018,24000000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, mine, concentrate, Zn content","Thousand metric tons, gross weight",
SAU,mining__zinc_mine_production_zn_content,2019,30000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Zinc, mine, concentrate, Zn content",metric tons,
SAU,mining__zinc_mine_production_zn_content,2020,25400.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Zinc, mine, concentrate, Zn content",metric tons,
SAU,mining__zinc_mine_production_zn_content,2021,23000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Zinc, mine, concentrate, Zn content",metric tons,r
SAU,mining__zinc_mine_production_zn_content,2022,25500.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Zinc, mine, concentrate, Zn content",metric tons,r
SAU,mining__zinc_mine_production_zn_content,2023,26000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Zinc, mine, concentrate, Zn content",metric tons,e
TUR,mining__zinc_mine_production_zn_content,2012,209.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Zinc, mine production, Zn content","Metric tons, gross weight",
TUR,mining__zinc_mine_production_zn_content,2013,200.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Zinc, mine production, Zn content","Metric tons, gross weight",
TUR,mining__zinc_mine_production_zn_content,2014,212000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Zinc, mine, concentrate, Zn content",thousand metric tons,e
TUR,mining__zinc_mine_production_zn_content,2015,174000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, mine, concentrate, Zn content",thousand metric tons,e
TUR,mining__zinc_mine_production_zn_content,2016,202000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Zinc, mine, concentrate, Zn content",thousand metric tons,
TUR,mining__zinc_mine_production_zn_content,2017,150000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Zinc, mine, concentrate, Zn contente",thousand metric tons,
TUR,mining__zinc_mine_production_zn_content,2018,190000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, mine, concentrate, Zn content",thousand metric tons,e
TUR,mining__zinc_mine_production_zn_content,2019,150000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, mine, concentrate, Zn content",thousand metric tons,e
TUR,mining__zinc_mine_production_zn_content,2020,130000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, mine, concentrate, Zn content",thousand metric tons,e
TUR,mining__zinc_mine_production_zn_content,2021,176000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, mine, concentrate, Zn content",thousand metric tons,r
TUR,mining__zinc_mine_production_zn_content,2022,186000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Zinc, mine, concentrate, Zn content",thousand metric tons,
