country_iso3,category,commodity,unit,year,value,flag,source_yearbook_edition
RUS,METALS,"Nickel, Smelter, mattee","metric tons, gross weight",2021,30400,,MYB3-2022
RUS,METALS,"Nickel, Smelter, mattee","metric tons, gross weight",2022,30000,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, elemental content, Iridiume",kilograms,2015,200,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Iridiume",kilograms,2016,200,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Iridiume",kilograms,2017,300,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Iridiume",kilograms,2018,200,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Iridiume",kilograms,2019,300,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Palladiume",kilograms,2015,85000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Palladiume",kilograms,2016,83000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Palladiume",kilograms,2017,88000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Palladiume",kilograms,2018,90000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Palladiume",kilograms,2019,98000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Platinume",kilograms,2015,23000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Platinume",kilograms,2016,22000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Platinume",kilograms,2017,22000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Platinume",kilograms,2018,22000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Platinume",kilograms,2019,24000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Rhodium",kilograms,2015,2613,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Rhodium",kilograms,2016,2644,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Rhodium",kilograms,2017,2115,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Rhodium",kilograms,2018,1928,r,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Rhodium",kilograms,2019,2426,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Rutheniume",kilograms,2015,1000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Rutheniume",kilograms,2016,1000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Rutheniume",kilograms,2017,1000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Rutheniume",kilograms,2018,1000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, elemental content, Rutheniume",kilograms,2019,1300,,MYB3-2019
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Iridiume",kilograms,2017,300,,MYB3-2020-21
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Iridiume",kilograms,2018,300,r,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Iridiume",kilograms,2019,300,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Iridiume",kilograms,2020,250,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Iridiume",kilograms,2021,230,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Iridiume",kilograms,2022,200,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Palladiume",kilograms,2017,88000,,MYB3-2020-21
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Palladiume",kilograms,2018,90000,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Palladiume",kilograms,2019,97000,r,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Palladiume",kilograms,2020,93000,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Palladiume",kilograms,2021,86000,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Palladiume",kilograms,2022,87000,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Platinume",kilograms,2017,22000,,MYB3-2020-21
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Platinume",kilograms,2018,22000,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Platinume",kilograms,2019,24000,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Platinume",kilograms,2020,23000,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Platinume",kilograms,2021,21000,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Platinume",kilograms,2022,20000,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Rhodium",kilograms,2017,2115,,MYB3-2020-21
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Rhodium",kilograms,2018,1928,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Rhodium",kilograms,2019,2426,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Rhodium",kilograms,2020,1804,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Rhodium",kilograms,2021,1648,,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Rhodium",kilograms,2022,1500,e,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Rutheniume",kilograms,2017,1000,,MYB3-2020-21
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Rutheniume",kilograms,2018,700,r,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Rutheniume",kilograms,2019,600,r,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Rutheniume",kilograms,2020,400,r,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Rutheniume",kilograms,2021,900,r,MYB3-2022
RUS,METALS,"Platinum-group metals, Mine, primary, elemental content, Rutheniume",kilograms,2022,600,,MYB3-2022
RUS,METALS,"Platinum-group metals, Refinery, Palladium",kilograms,2015,81000,,MYB3-2019
RUS,METALS,"Platinum-group metals, Refinery, Palladium",kilograms,2016,78400,,MYB3-2019
RUS,METALS,"Platinum-group metals, Refinery, Palladium",kilograms,2017,85161,r,MYB3-2020-21
RUS,METALS,"Platinum-group metals, Refinery, Palladium",kilograms,2018,83077,,MYB3-2022
RUS,METALS,"Platinum-group metals, Refinery, Palladium",kilograms,2019,89217,,MYB3-2022
RUS,METALS,"Platinum-group metals, Refinery, Palladium",kilograms,2020,87370,,MYB3-2022
RUS,METALS,"Platinum-group metals, Refinery, Palladium",kilograms,2021,80465,,MYB3-2022
RUS,METALS,"Platinum-group metals, Refinery, Palladium",kilograms,2022,86779,,MYB3-2022
RUS,METALS,"Platinum-group metals, Refinery, Platinum",kilograms,2015,19300,,MYB3-2019
RUS,METALS,"Platinum-group metals, Refinery, Platinum",kilograms,2016,19300,,MYB3-2019
RUS,METALS,"Platinum-group metals, Refinery, Platinum",kilograms,2017,22000,r,MYB3-2020-21
RUS,METALS,"Platinum-group metals, Refinery, Platinum",kilograms,2018,20900,,MYB3-2022
RUS,METALS,"Platinum-group metals, Refinery, Platinum",kilograms,2019,22500,,MYB3-2022
RUS,METALS,"Platinum-group metals, Refinery, Platinum",kilograms,2020,22000,,MYB3-2022
RUS,METALS,"Platinum-group metals, Refinery, Platinum",kilograms,2021,19733,r,MYB3-2022
RUS,METALS,"Platinum-group metals, Refinery, Platinum",kilograms,2022,20248,,MYB3-2022
RUS,METALS,"Platinum-group metals, mine, elemental content, Iridiume",kilograms,2014,200,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Iridiume",kilograms,2015,200,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Iridiume",kilograms,2016,200,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Iridiume",kilograms,2017,300,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Iridiume",kilograms,2018,200,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Palladiume",kilograms,2014,86000,r,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Palladiume",kilograms,2015,85000,r,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Palladiume",kilograms,2016,83000,r,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Palladiume",kilograms,2017,88000,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Palladiume",kilograms,2018,90000,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Platinume",kilograms,2014,23000,r,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Platinume",kilograms,2015,23000,r,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Platinume",kilograms,2016,22000,r,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Platinume",kilograms,2017,22000,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Platinume",kilograms,2018,22000,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Rhodium",kilograms,2014,2830,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Rhodium",kilograms,2015,2613,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Rhodium",kilograms,2016,2644,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Rhodium",kilograms,2017,2115,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Rhodium",kilograms,2018,2700,e,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Rutheniume",kilograms,2014,1000,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Rutheniume",kilograms,2015,1000,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Rutheniume",kilograms,2016,1000,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Rutheniume",kilograms,2017,1000,,MYB3-2017-18
RUS,METALS,"Platinum-group metals, mine, elemental content, Rutheniume",kilograms,2018,1000,,MYB3-2017-18
RUS,METALS,"Rare earths, mineral concentrate, rare-earth oxide equivalent","metric tons, gross weight",2015,2500,e,MYB3-2019
RUS,METALS,"Rare earths, mineral concentrate, rare-earth oxide equivalent","metric tons, gross weight",2016,2700,,MYB3-2019
RUS,METALS,"Rare earths, mineral concentrate, rare-earth oxide equivalent","metric tons, gross weight",2017,2700,,MYB3-2020-21
RUS,METALS,"Rare earths, mineral concentrate, rare-earth oxide equivalent","metric tons, gross weight",2018,2700,,MYB3-2020-21
RUS,METALS,"Rare earths, mineral concentrate, rare-earth oxide equivalent","metric tons, gross weight",2019,2700,,MYB3-2020-21
RUS,METALS,"Rare earths, mineral concentrate, rare-earth oxide equivalent","metric tons, gross weight",2020,2600,,MYB3-2020-21
RUS,METALS,"Rare earths, mineral concentrate, rare-earth oxide equivalent","metric tons, gross weight",2021,2600,e,MYB3-2020-21
RUS,METALS,"Rare earths, mineral concentrate, rare-earth-oxide equivalent","metric tons, gross weight",2014,2200,e,MYB3-2017-18
RUS,METALS,"Rare earths, mineral concentrate, rare-earth-oxide equivalent","metric tons, gross weight",2015,2500,e,MYB3-2017-18
RUS,METALS,"Rare earths, mineral concentrate, rare-earth-oxide equivalent","metric tons, gross weight",2016,2700,r,MYB3-2017-18
RUS,METALS,"Rare earths, mineral concentrate, rare-earth-oxide equivalent","metric tons, gross weight",2017,2700,,MYB3-2017-18
RUS,METALS,"Rare earths, mineral concentrate, rare-earth-oxide equivalent","metric tons, gross weight",2018,2700,,MYB3-2017-18
RUS,METALS,"Rare earths, mineral concentrates, rare-earth oxide equivalent","metric tons, gross weight",2018,2700,,MYB3-2022
RUS,METALS,"Rare earths, mineral concentrates, rare-earth oxide equivalent","metric tons, gross weight",2019,2700,,MYB3-2022
RUS,METALS,"Rare earths, mineral concentrates, rare-earth oxide equivalent","metric tons, gross weight",2020,2600,,MYB3-2022
RUS,METALS,"Rare earths, mineral concentrates, rare-earth oxide equivalent","metric tons, gross weight",2021,2500,r,MYB3-2022
RUS,METALS,"Rare earths, mineral concentrates, rare-earth oxide equivalent","metric tons, gross weight",2022,2500,e,MYB3-2022
RUS,METALS,"Selenium, Se content",kilograms,2014,130810,,MYB3-2017-18
RUS,METALS,"Selenium, Se content",kilograms,2015,135000,,MYB3-2019
RUS,METALS,"Selenium, Se content",kilograms,2016,150000,,MYB3-2019
RUS,METALS,"Selenium, Se content",kilograms,2017,150000,e,MYB3-2020-21
RUS,METALS,"Selenium, Se content",kilograms,2018,303000,,MYB3-2022
RUS,METALS,"Selenium, Se content",kilograms,2019,331000,,MYB3-2022
RUS,METALS,"Selenium, Se content",kilograms,2020,338000,,MYB3-2022
RUS,METALS,"Selenium, Se content",kilograms,2021,330000,"e, r",MYB3-2022
RUS,METALS,"Selenium, Se content",kilograms,2022,340000,e,MYB3-2022
RUS,METALS,"Silicon, metal","metric tons, gross weight",2014,60000,e,MYB3-2017-18
RUS,METALS,"Silicon, metal","metric tons, gross weight",2015,60000,e,MYB3-2019
RUS,METALS,"Silicon, metal","metric tons, gross weight",2016,59300,,MYB3-2019
RUS,METALS,"Silicon, metal","metric tons, gross weight",2017,59300,e,MYB3-2019
RUS,METALS,"Silicon, metal","metric tons, gross weight",2018,59300,e,MYB3-2019
RUS,METALS,"Silicon, metal","metric tons, gross weight",2019,59300,e,MYB3-2019
RUS,METALS,"Silicon, metale","metric tons, gross weight",2017,59300,,MYB3-2020-21
RUS,METALS,"Silicon, metale","metric tons, gross weight",2018,59300,,MYB3-2022
RUS,METALS,"Silicon, metale","metric tons, gross weight",2019,59300,,MYB3-2022
RUS,METALS,"Silicon, metale","metric tons, gross weight",2020,56500,,MYB3-2022
RUS,METALS,"Silicon, metale","metric tons, gross weight",2021,60000,,MYB3-2022
RUS,METALS,"Silicon, metale","metric tons, gross weight",2022,55000,,MYB3-2022
RUS,METALS,"Silver, Mine, Ag content",kilograms,2014,2357000,,MYB3-2017-18
RUS,METALS,"Silver, Mine, Ag content",kilograms,2015,2297000,,MYB3-2019
RUS,METALS,"Silver, Mine, Ag content",kilograms,2016,2261000,,MYB3-2019
RUS,METALS,"Silver, Mine, Ag content",kilograms,2017,1373000,r,MYB3-2020-21
RUS,METALS,"Silver, Mine, Ag content",kilograms,2018,1341000,r,MYB3-2022
RUS,METALS,"Silver, Mine, Ag content",kilograms,2019,1391000,r,MYB3-2022
RUS,METALS,"Silver, Mine, Ag content",kilograms,2020,1309000,r,MYB3-2022
RUS,METALS,"Silver, Mine, Ag content",kilograms,2021,1212000,r,MYB3-2022
RUS,METALS,"Silver, Mine, Ag content",kilograms,2022,1280000,,MYB3-2022
RUS,METALS,"Silver, Refinery, Pimary",kilograms,2015,1039000,,MYB3-2019
RUS,METALS,"Silver, Refinery, Pimary",kilograms,2016,886000,,MYB3-2019
RUS,METALS,"Silver, Refinery, Pimary",kilograms,2017,798000,,MYB3-2019
RUS,METALS,"Silver, Refinery, Pimary",kilograms,2018,809100,,MYB3-2019
RUS,METALS,"Silver, Refinery, Pimary",kilograms,2019,826580,,MYB3-2019
RUS,METALS,"Silver, Refinery, Primary",kilograms,2017,798000,,MYB3-2020-21
RUS,METALS,"Silver, Refinery, Primary",kilograms,2018,809100,,MYB3-2020-21
RUS,METALS,"Silver, Refinery, Primary",kilograms,2019,826580,,MYB3-2020-21
RUS,METALS,"Silver, Refinery, Primary",kilograms,2020,757400,,MYB3-2020-21
RUS,METALS,"Silver, Refinery, Primary",kilograms,2021,717380,,MYB3-2020-21
RUS,METALS,"Silver, Refinery, Primary:",kilograms,2018,809100,,MYB3-2022
RUS,METALS,"Silver, Refinery, Primary:",kilograms,2019,826580,,MYB3-2022
RUS,METALS,"Silver, Refinery, Primary:",kilograms,2020,757400,,MYB3-2022
RUS,METALS,"Silver, Refinery, Primary:",kilograms,2021,717380,,MYB3-2022
RUS,METALS,"Silver, Refinery, Primary:",kilograms,2022,750000,e,MYB3-2022
RUS,METALS,"Silver, Refinery, Secondary",kilograms,2015,207520,,MYB3-2019
RUS,METALS,"Silver, Refinery, Secondary",kilograms,2016,203000,,MYB3-2019
RUS,METALS,"Silver, Refinery, Secondary",kilograms,2017,246300,,MYB3-2020-21
RUS,METALS,"Silver, Refinery, Secondary",kilograms,2018,310840,,MYB3-2022
RUS,METALS,"Silver, Refinery, Secondary",kilograms,2019,169590,,MYB3-2022
RUS,METALS,"Silver, Refinery, Secondary",kilograms,2020,208330,,MYB3-2022
RUS,METALS,"Silver, Refinery, Secondary",kilograms,2021,228320,,MYB3-2022
RUS,METALS,"Silver, Refinery, Secondary",kilograms,2022,220000,e,MYB3-2022
RUS,METALS,"Silver, Refinery, metallurgical, Primary",kilograms,2014,1047000,,MYB3-2017-18
RUS,METALS,"Silver, Refinery, metallurgical, Primary",kilograms,2015,1039000,,MYB3-2017-18
RUS,METALS,"Silver, Refinery, metallurgical, Primary",kilograms,2016,886000,r,MYB3-2017-18
RUS,METALS,"Silver, Refinery, metallurgical, Primary",kilograms,2017,798000,,MYB3-2017-18
RUS,METALS,"Silver, Refinery, metallurgical, Primary",kilograms,2018,809100,,MYB3-2017-18
RUS,METALS,"Silver, Refinery, metallurgical, Secondary",kilograms,2014,249280,,MYB3-2017-18
RUS,METALS,"Silver, Refinery, metallurgical, Secondary",kilograms,2015,207520,,MYB3-2017-18
RUS,METALS,"Silver, Refinery, metallurgical, Secondary",kilograms,2016,203000,r,MYB3-2017-18
RUS,METALS,"Silver, Refinery, metallurgical, Secondary",kilograms,2017,246300,,MYB3-2017-18
RUS,METALS,"Silver, Refinery, metallurgical, Secondary",kilograms,2018,310800,,MYB3-2017-18
RUS,METALS,"Tantalum mine, loparite concentrates, Ta content",kilograms,2017,36444,,MYB3-2020-21
RUS,METALS,"Tantalum mine, loparite concentrates, Ta content",kilograms,2018,36200,,MYB3-2020-21
RUS,METALS,"Tantalum mine, loparite concentrates, Ta content",kilograms,2019,25900,,MYB3-2020-21
RUS,METALS,"Tantalum mine, loparite concentrates, Ta content",kilograms,2020,49000,,MYB3-2020-21
RUS,METALS,"Tantalum mine, loparite concentrates, Ta content",kilograms,2021,39000,e,MYB3-2020-21
RUS,METALS,"Tantalum, Mine, loparaite concentrates, Ta content",kilograms,2014,32677,,MYB3-2017-18
RUS,METALS,"Tantalum, Mine, loparaite concentrates, Ta content",kilograms,2015,25879,,MYB3-2017-18
RUS,METALS,"Tantalum, Mine, loparaite concentrates, Ta content",kilograms,2016,39966,,MYB3-2017-18
RUS,METALS,"Tantalum, Mine, loparaite concentrates, Ta content",kilograms,2017,36444,,MYB3-2017-18
RUS,METALS,"Tantalum, Mine, loparaite concentrates, Ta content",kilograms,2018,38000,e,MYB3-2017-18
RUS,METALS,"Tantalum, Refinery",kilograms,2014,32540,,MYB3-2017-18
RUS,METALS,"Tantalum, Refinery",kilograms,2015,35000,,MYB3-2017-18
RUS,METALS,"Tantalum, Refinery",kilograms,2016,42900,,MYB3-2017-18
RUS,METALS,"Tantalum, Refinery",kilograms,2017,44000,,MYB3-2017-18
RUS,METALS,"Tantalum, Refinery",kilograms,2018,42000,e,MYB3-2017-18
