country_iso3,source_table,table_title,series,year,value
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1992,69254736.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1992,95.08
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1993,63431262.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1993,94.48
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1993,68569407.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1993,94.13
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1994,65046492.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1994,96.88
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1994,70446977.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1994,96.71
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1995,67139500.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1995,100.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1995,72841700.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1995,100.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1996,68713000.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1996,102.34
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1996,74617000.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1996,102.44
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1997,71246300.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1997,106.12
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1997,77556400.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1997,106.47
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1998,74103700.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1998,110.37
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1998,80904900.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1998,111.07
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1999,76872218.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1999,114.5
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1999,84158318.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1999,115.54
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),2000,80017661.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),2000,119.18
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),2000,87580872.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),2000,120.23
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1850,4123.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1850,4252.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1851,4215.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1851,4344.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1852,4231.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1852,4374.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1853,5022.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1853,5163.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1854,5209.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1854,5336.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1855,5596.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1855,5664.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1856,5526.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1856,5598.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1857,5250.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1857,5395.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1858,5129.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1858,5256.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1859,5452.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1859,5603.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1860,5791.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1860,5959.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1861,5909.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1861,6086.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1862,6077.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1862,6254.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1863,6400.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1863,6581.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1864,6394.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1864,6570.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1865,6010.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1865,6184.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1866,6451.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1866,6619.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1867,6893.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1867,7062.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1868,5862.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1868,5971.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1869,5408.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1869,5501.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1870,5869.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1870,5970.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1871,6303.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1871,6410.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1872,7236.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1872,7343.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1873,7721.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1873,7838.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1874,7540.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1874,7781.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1875,7475.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1875,7701.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1876,7736.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1876,8002.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1877,8531.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1877,8818.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1878,8437.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1878,8722.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1879,8188.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1879,8494.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1880,8685.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1880,9011.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1881,9134.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1881,9456.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1882,9656.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1882,9998.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1883,9837.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1883,10156.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1884,9441.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1884,9752.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1885,9325.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1885,9644.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1886,9488.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1886,9817.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1887,8661.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1887,8996.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1888,9116.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1888,9409.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1889,8368.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1889,8712.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1890,8478.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1890,8838.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1891,8654.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1891,9012.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1892,8593.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1892,8937.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1893,8300.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1893,8703.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1894,8144.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1894,8515.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1895,8233.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1895,8593.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),4743,4744.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1896,7860.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1896,8224.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1897,8563.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1897,8910.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1898,9197.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1898,9570.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1899,9267.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1899,9718.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1900,9804.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1900,10258.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1901,10324.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1901,10786.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1902,9988.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1902,10422.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1903,10704.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1903,11153.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1904,11305.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1904,11757.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1905,10865.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1905,11338.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1906,11054.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1906,11565.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1907,11545.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1907,12036.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1908,11476.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1908,11951.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1909,11742.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB p.m. (millones pts. corrientes),1909,12212.0
ESP,Cuadro 17.7,"El PIB a precios corrientes, 1850-2000 (millones de pesetas)",PIB c.f. (millones pts. corrientes),1910,11164.0
