"ref_area","source","indicator","sex","time","obs_value","obs_status","note_indicator","note_source"
"CRI","BX:7407","EAR_EMTA_SEX_NB","SEX_M","2001",370009.685,"B","T30:72_I11:264","R1:3513"
"CRI","BX:7407","EAR_EMTA_SEX_NB","SEX_F","2001",346945.76,"B","T30:72_I11:264","R1:3513"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2024",2697.7,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2024",3113.998,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2024",2253.066,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2023",2552.049,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2023",2944.02,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2023",2132.95,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2022",2493.307,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2022",2887.932,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2022",2068.562,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2021",2296.837,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2021",2658.125,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2021",1915.824,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2020",2242.566,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2020",2553.811,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2020",1896.373,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2019",2106.047,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2019",2415.557,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2019",1765.331,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2018",2017.198,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2018",2306.965,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2018",1698.608,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2017",2037.965,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2017",2266.494,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2017",1788.71,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2016",2071.341,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2016",2392.545,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2016",1741.832,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2015",2085.565,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2015",2417.815,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2015",1761.681,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2014",2125.001,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2014",2406.977,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2014",1846.283,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2013",2281.072,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2013",2673.852,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2013",1889.847,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2012",2326.989,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2012",2765.282,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2012",1882.734,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2011",2227.478,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2011",2653.166,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2011",1793.441,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2010",2129.498,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2010",2522.522,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2010",1715.888,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2009",2067.263,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2009",2432.85,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2009",1679.278,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2008",1998.422,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2008",2348.336,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2008",1598.911,,"T30:168","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2007",2041.872,,"T30:279","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2007",2396.562,,"T30:279","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2007",1610.861,,"T30:279","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2006",1654.774,,"T30:279","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2006",1931.502,,"T30:279","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2006",1314.284,,"T30:279","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_T","2005",1539.471,,"T30:279","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_M","2005",1793.599,,"T30:279","R1:3513_T2:85"
"CYP","BB:459","EAR_EMTA_SEX_NB","SEX_F","2005",1231.912,,"T30:279","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2024",2378.254,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2024",2692.832,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2024",2039.506,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2023",2193.188,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2023",2475.027,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2023",1889.463,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2022",1970.678,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2022",2223.287,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2022",1695.435,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2021",1838.401,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2021",2064.702,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2021",1590.959,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2020",1815.723,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2020",2095.848,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2020",1517.318,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2019",1664.638,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2019",1916.199,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2019",1391.495,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2018",1477.487,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2018",1701.143,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2018",1233.148,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2017",1339.2,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2017",1537.038,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2017",1114.829,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2016",1270.884,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2016",1454.094,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2016",1059.665,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2015",1210.369,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2015",1388.309,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2015",1006.974,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2014",1230.416,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2014",1408.004,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2014",1025.456,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2013",1247.865,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2013",1422.495,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2013",1045.04,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2012",1277.034,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2012",1457.899,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2012",1068.164,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2011",1206.371,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2011",1379.227,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2011",1000.287,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2010",1113.785,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2010",1267.312,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2010",933.532,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2009",1185.811,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2009",1347.583,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2009",994.568,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2008",999.148,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2008",1151.078,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2008",818.568,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2007",906.835,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2007",1038.733,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2007",749.747,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2006",592.435,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2006",678.506,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2006",488.504,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_T","2005",517.309,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_M","2005",590.056,,"T30:387","R1:3513_T2:85"
"CZE","BB:301","EAR_EMTA_SEX_NB","SEX_F","2005",431.423,,"T30:387","R1:3513_T2:85"
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","2004",18041,,"T34:2127_T30:169",
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","2003",16917,,"T34:2127_T30:169",
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","2002",15866,,"T34:2127_T30:169",
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","2001",14793,,"T34:2127_T30:169",
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","2000",13614,,"T34:2127_T30:169",
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","1999",12797,,"T34:2127_T30:169",
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","1998",11801,,"T34:2127_T30:169",
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","1997",10691,,"T34:2127_T30:169",
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","1996",8335,,"T34:2127_T30:169",
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","1995",8172,,"T34:2127_T30:169",
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","1994",6896,,"T34:2127_T30:169",
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","1993",5840,,"T34:2127_T30:169",
"CZE","DA:293","EAR_EMTA_SEX_NB","SEX_T","1992",4644,,"T34:2127_T30:169",
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2022",4412.67,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2022",5166.196,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2022",3552.601,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2021",4328.863,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2021",5119.236,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2021",3433.128,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2020",4526.288,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2020",5446.943,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2020",3487.909,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2019",3074.658,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2019",3671.386,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2019",2440.019,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2018",2941.702,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2018",3537.388,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2018",2296.157,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2017",2850.34,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2017",3420.914,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2017",2221.042,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2016",2809.846,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2016",3404.124,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2016",2168.901,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2015",2778.176,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2015",3410.633,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2015",2093.427,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2014",2675.679,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2014",3282.62,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2014",2019.271,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2013",2633.832,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2013",3233,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2013",1973.86,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2012",2557.461,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2012",3156.149,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2012",1892.079,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2011",2486.438,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2011",3048.345,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2011",1855.812,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2010",2450.176,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2010",3008.746,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2010",1817.504,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2009",2466.733,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2009",3022.961,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2009",1833.052,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2008",2405.914,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2008",2961.386,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2008",1760.9,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2007",2363.375,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2007",2870.774,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2007",1760.907,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2006",2084.674,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2006",2544.466,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2006",1539.356,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_T","2005",2563.163,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_M","2005",3116.372,,"T30:176","R1:3513_T2:85"
"DEU","BB:5863","EAR_EMTA_SEX_NB","SEX_F","2005",1878.238,,"T30:176","R1:3513_T2:85"
"DJI","BX:15732","EAR_EMTA_SEX_NB","SEX_T","2017",95504.295,"B","T30:14_I11:264","R1:3513"
"DJI","BX:15732","EAR_EMTA_SEX_NB","SEX_M","2017",95293.852,"B","T30:14_I11:264","R1:3513"
"DJI","BX:15732","EAR_EMTA_SEX_NB","SEX_F","2017",96432.788,"B","T30:14_I11:264","R1:3513"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2024",5853.421,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2024",6362.765,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2024",5306.127,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2023",5643.147,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2023",6189.371,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2023",5040.265,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2022",5591.617,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2022",6099.666,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2022",5043.301,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2021",5503.67,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2021",6033.453,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2021",4945.977,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2020",5144.75,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2020",5676.18,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2020",4567.441,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2019",4703.634,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2019",5183.425,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2019",4214.309,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2018",4577.822,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2018",5067.69,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2018",4082.052,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2017",4501.776,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2017",4984.993,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2017",4015.676,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2016",4431.506,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2016",4836.489,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2016",4013.66,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2015",4444.607,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2015",4874.18,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2015",3987.424,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2014",4349.565,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2014",4818.765,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2014",3863.437,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2013",4228.354,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2013",4667.284,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2013",3775.573,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2012",4147.471,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2012",4558.772,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2012",3712.221,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2011",4028.668,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2011",4423.975,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_F","2011",3622.408,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_T","2010",3878.93,,"T30:388","R1:3513_T2:85"
"DNK","BB:3070","EAR_EMTA_SEX_NB","SEX_M","2010",4230.533,,"T30:388","R1:3513_T2:85"
