# Series;Series description (EN);Metric;Unit of Measure;Reference date;Value;State
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2013-09-30;928;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2013-08-31;851;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2013-07-31;863;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2013-06-30;593;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2013-05-31;493;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2013-04-30;809;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2013-03-31;961;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2013-02-28;1013;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2013-01-31;798;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2012-12-31;761;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2012-11-30;909;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2012-10-31;1011;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2012-09-30;1054;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2012-08-31;920;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2012-07-31;1220;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2012-06-30;1441;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2012-05-31;1698;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2012-04-30;1839;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2012-03-31;2379;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2012-02-29;2549;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2012-01-31;2591;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2011-12-31;2219;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2011-11-30;1816;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2011-10-31;1785;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2011-09-30;1534;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2011-08-31;1755;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2011-07-31;1578;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2011-06-30;1366;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2011-05-31;1539;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2011-04-30;966;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2011-03-31;1100;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2011-02-28;807;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2011-01-31;780;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2010-12-31;763;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2010-11-30;822;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2010-10-31;582;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2010-09-30;603;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2010-08-31;824;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2010-07-31;745;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2010-06-30;738;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2010-05-31;989;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2010-04-30;1199;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2010-03-31;1097;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2010-02-28;1033;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2010-01-31;1162;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2009-12-31;2159;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2009-11-30;2147;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2009-10-31;1809;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2009-09-30;1763;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2009-08-31;1646;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2009-07-31;2292;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2009-06-30;1749;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2009-05-31;1743;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2009-04-30;1176;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2009-03-31;768;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2009-02-28;369;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2009-01-31;197;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2008-12-31;169;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2008-11-30;55;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2008-10-31;47;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2008-09-30;171;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2008-08-31;205;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2008-07-31;87;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2008-06-30;123;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2008-05-31;17;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2008-04-30;19;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2008-03-31;26;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2008-02-29;56;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2008-01-31;70;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2007-12-31;203;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2007-11-30;76;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2007-10-31;128;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2007-09-30;262;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2007-08-31;143;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2007-07-31;82;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2007-06-30;55;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2007-05-31;55;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2007-04-30;37;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2007-03-31;52;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2007-02-28;99;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2007-01-31;84;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2006-12-31;52;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2006-11-30;58;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2006-10-31;110;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2006-09-30;166;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2006-08-31;261;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2006-07-31;75;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2006-06-30;211;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2006-05-31;256;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2006-04-30;141;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2006-03-31;340;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2006-02-28;199;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2006-01-31;266;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2005-12-31;246;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2005-11-30;171;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2005-10-31;137;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2005-09-30;153;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2005-08-31;258;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2005-07-31;177;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2005-06-30;182;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2005-05-31;236;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2005-04-30;147;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2005-03-31;169;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2005-02-28;211;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2005-01-31;180;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2004-12-31;301;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2004-11-30;286;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2004-10-31;139;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2004-09-30;230;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2004-08-31;316;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2004-07-31;276;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2004-06-30;189;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2004-05-31;211;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2004-04-30;271;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2004-03-31;174;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2004-02-29;143;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2004-01-31;205;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2003-12-31;114;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2003-11-30;63;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2003-10-31;139;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2003-09-30;119;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2003-08-31;84;
12519737;Business Volume-Dep agreed mat-2+ yrs-NonFin. Sector MU exc GG-M€ (New Business);Value;Millions of euros;2003-07-31;124;
