country_iso3,country_name,indicator_id,indicator_label,year,date,value,unit,source_dataset,source_file
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1483,1483-01-01,1238.2176688055624,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1484,1484-01-01,1344.1126139337016,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1485,1485-01-01,1176.4224310250704,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1486,1486-01-01,1107.1639973936171,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1487,1487-01-01,1263.307618855713,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1488,1488-01-01,1125.5206352944685,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1489,1489-01-01,1152.0720187323232,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1490,1490-01-01,1109.9720551999883,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1491,1491-01-01,1275.668031748504,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1492,1492-01-01,1222.9618847036627,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1493,1493-01-01,1310.371946606247,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1494,1494-01-01,1210.8524453028165,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1495,1495-01-01,1229.7735025796046,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1496,1496-01-01,1211.185396913719,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1497,1497-01-01,1344.155411649061,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1498,1498-01-01,1404.5295103653018,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1499,1499-01-01,1230.4267950626497,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1500,1500-01-01,1117.9953837081414,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.pop,Population (thousands),1500,1500-01-01,6800.0,thousands,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1501,1501-01-01,1167.6503816650168,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1502,1502-01-01,1249.921582286568,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1503,1503-01-01,1179.119383517628,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1504,1504-01-01,1235.4938882104848,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1505,1505-01-01,1194.0981474923492,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1506,1506-01-01,1231.9457738802985,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1507,1507-01-01,1315.2617837985697,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1508,1508-01-01,1487.334104029788,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1509,1509-01-01,1469.6704031432735,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1510,1510-01-01,1368.1848039282747,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1511,1511-01-01,1399.0775623881905,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1512,1512-01-01,1409.328028406847,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1513,1513-01-01,1460.2564005817546,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1514,1514-01-01,1437.5522408116283,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1515,1515-01-01,1463.033333382049,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1516,1516-01-01,1424.9428701986192,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1517,1517-01-01,1462.055055184741,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1518,1518-01-01,1412.4388873176947,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1519,1519-01-01,1446.2620642422132,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1520,1520-01-01,1381.0951033976276,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1521,1521-01-01,1357.658672776888,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1522,1522-01-01,1353.137317717897,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1523,1523-01-01,1369.1200794101603,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1524,1524-01-01,1351.819440369203,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1525,1525-01-01,1288.7650325566374,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1526,1526-01-01,1293.863467272456,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1527,1527-01-01,1262.1271354898188,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1528,1528-01-01,1244.59119431495,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1529,1529-01-01,1249.2561531184972,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1530,1530-01-01,1211.326901210964,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1531,1531-01-01,1404.1864945886016,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1532,1532-01-01,1399.7556459651407,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1533,1533-01-01,1336.0166201444097,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1534,1534-01-01,1498.798365297425,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1535,1535-01-01,1437.6456877594758,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1536,1536-01-01,1383.0860408218855,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1537,1537-01-01,1560.9273578986583,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1538,1538-01-01,1443.4785099559372,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1539,1539-01-01,1290.593757976256,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1540,1540-01-01,1457.6291117810024,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1541,1541-01-01,1505.3506054068746,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1542,1542-01-01,1253.4314552088756,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1543,1543-01-01,1363.215989806305,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1544,1544-01-01,1493.828988023403,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1545,1545-01-01,1267.0121278056163,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1546,1546-01-01,1391.47836380344,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1547,1547-01-01,1623.0813356964584,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1548,1548-01-01,1308.0036863349567,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1549,1549-01-01,1348.93427000442,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1550,1550-01-01,1624.5990923914771,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1551,1551-01-01,1446.243201022775,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1552,1552-01-01,1522.2161306947053,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1553,1553-01-01,1567.184034828199,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1554,1554-01-01,1505.188697573837,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1555,1555-01-01,1413.977153780259,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1556,1556-01-01,1365.0461778277925,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1557,1557-01-01,1408.9686254894395,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1558,1558-01-01,1428.9053362486077,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1559,1559-01-01,1423.4026560697787,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1560,1560-01-01,1607.1109431093194,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1561,1561-01-01,1432.6738143754378,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1562,1562-01-01,1534.5964556364165,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1563,1563-01-01,1648.772317643162,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1564,1564-01-01,1606.5517913824428,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1565,1565-01-01,1604.723282878743,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1566,1566-01-01,1515.4008238404965,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1567,1567-01-01,1513.070040547727,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1568,1568-01-01,1579.6095107103288,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1569,1569-01-01,1504.6741308225621,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1570,1570-01-01,1483.5109687705663,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1571,1571-01-01,1585.3902996854563,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1572,1572-01-01,1650.372386305766,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1573,1573-01-01,1472.7686590700625,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1574,1574-01-01,1424.3131098439592,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1575,1575-01-01,1558.5777671957028,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1576,1576-01-01,1474.6779682916413,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1577,1577-01-01,1482.8026653691861,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1578,1578-01-01,1343.6646803830515,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1579,1579-01-01,1450.006928689963,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1580,1580-01-01,1446.400391753039,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1581,1581-01-01,1279.3943364658985,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1582,1582-01-01,1328.5724687577933,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1583,1583-01-01,1340.130035570389,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1584,1584-01-01,1256.8177090871661,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1585,1585-01-01,1510.1581479701863,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1586,1586-01-01,1423.1660460023395,2011 international $,maddison-project,mpd2023_web.xlsx
ESP,Spain,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1587,1587-01-01,1387.802006150537,2011 international $,maddison-project,mpd2023_web.xlsx
