correlation_id,chart_id,chart_title,event_date,event_title,event_source_file,relationship_type,confidence,direction,lag_description,justification,caveats
evm_000544,wdi__TX.VAL.TECH,High-technology exports,1987-10-29,US bans imports of Iranian-origin goods,timeline/iran.csv,contributing,2,decrease,same year,"Barring all imports of Iranian-origin goods into the US closed off a (by then already minor) direct export channel, part of the broader tanker-war-era squeeze on Iranian trade.","By 1987 Iran's oil exports were already routed mainly through Europe and Asia and were being disrupted far more by the ongoing Tanker War and Iraqi strikes on export terminals than by this specific US import ban, so its standalone contribution to aggregate export series is likely small."
evm_000545,wdi__TX.VAL.MRCH.R3,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),1987-10-29,US bans imports of Iranian-origin goods,timeline/iran.csv,contributing,2,decrease,same year,"Barring all imports of Iranian-origin goods into the US closed off a (by then already minor) direct export channel, part of the broader tanker-war-era squeeze on Iranian trade.","By 1987 Iran's oil exports were already routed mainly through Europe and Asia and were being disrupted far more by the ongoing Tanker War and Iraqi strikes on export terminals than by this specific US import ban, so its standalone contribution to aggregate export series is likely small."
evm_000546,wdi__TX.VAL.MRCH.WR,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),1987-10-29,US bans imports of Iranian-origin goods,timeline/iran.csv,contributing,2,decrease,same year,"Barring all imports of Iranian-origin goods into the US closed off a (by then already minor) direct export channel, part of the broader tanker-war-era squeeze on Iranian trade.","By 1987 Iran's oil exports were already routed mainly through Europe and Asia and were being disrupted far more by the ongoing Tanker War and Iraqi strikes on export terminals than by this specific US import ban, so its standalone contribution to aggregate export series is likely small."
evm_000547,wdi__TX.VAL.MRCH.R6,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),1987-10-29,US bans imports of Iranian-origin goods,timeline/iran.csv,contributing,2,decrease,same year,"Barring all imports of Iranian-origin goods into the US closed off a (by then already minor) direct export channel, part of the broader tanker-war-era squeeze on Iranian trade.","By 1987 Iran's oil exports were already routed mainly through Europe and Asia and were being disrupted far more by the ongoing Tanker War and Iraqi strikes on export terminals than by this specific US import ban, so its standalone contribution to aggregate export series is likely small."
evm_000548,wdi__TX.VAL.FOOD.ZS,Food exports (% of merchandise exports),1987-10-29,US bans imports of Iranian-origin goods,timeline/iran.csv,contributing,2,decrease,same year,"Barring all imports of Iranian-origin goods into the US closed off a (by then already minor) direct export channel, part of the broader tanker-war-era squeeze on Iranian trade.","By 1987 Iran's oil exports were already routed mainly through Europe and Asia and were being disrupted far more by the ongoing Tanker War and Iraqi strikes on export terminals than by this specific US import ban, so its standalone contribution to aggregate export series is likely small."
evm_000549,wdi__TX.VAL.MRCH.CD,Merchandise exports,1987-10-29,US bans imports of Iranian-origin goods,timeline/iran.csv,contributing,2,decrease,same year,"Barring all imports of Iranian-origin goods into the US closed off a (by then already minor) direct export channel, part of the broader tanker-war-era squeeze on Iranian trade.","By 1987 Iran's oil exports were already routed mainly through Europe and Asia and were being disrupted far more by the ongoing Tanker War and Iraqi strikes on export terminals than by this specific US import ban, so its standalone contribution to aggregate export series is likely small."
evm_000550,wdi__TX.VAL.MRCH.WL,Merchandise exports by the reporting economy,1987-10-29,US bans imports of Iranian-origin goods,timeline/iran.csv,contributing,2,decrease,same year,"Barring all imports of Iranian-origin goods into the US closed off a (by then already minor) direct export channel, part of the broader tanker-war-era squeeze on Iranian trade.","By 1987 Iran's oil exports were already routed mainly through Europe and Asia and were being disrupted far more by the ongoing Tanker War and Iraqi strikes on export terminals than by this specific US import ban, so its standalone contribution to aggregate export series is likely small."
evm_000551,wdi__TX.VAL.MRCH.RS,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1987-10-29,US bans imports of Iranian-origin goods,timeline/iran.csv,contributing,2,decrease,same year,"Barring all imports of Iranian-origin goods into the US closed off a (by then already minor) direct export channel, part of the broader tanker-war-era squeeze on Iranian trade.","By 1987 Iran's oil exports were already routed mainly through Europe and Asia and were being disrupted far more by the ongoing Tanker War and Iraqi strikes on export terminals than by this specific US import ban, so its standalone contribution to aggregate export series is likely small."
evm_000552,wdi__TX.VAL.MMTL.ZS,Ores and metals exports (% of merchandise exports),1987-10-29,US bans imports of Iranian-origin goods,timeline/iran.csv,contributing,2,decrease,same year,"Barring all imports of Iranian-origin goods into the US closed off a (by then already minor) direct export channel, part of the broader tanker-war-era squeeze on Iranian trade.","By 1987 Iran's oil exports were already routed mainly through Europe and Asia and were being disrupted far more by the ongoing Tanker War and Iraqi strikes on export terminals than by this specific US import ban, so its standalone contribution to aggregate export series is likely small."
evm_000553,wdi__TX.VAL.FUEL.ZS,Fuel exports (% of merchandise exports),1987-10-29,US bans imports of Iranian-origin goods,timeline/iran.csv,contributing,2,decrease,same year,"Barring all imports of Iranian-origin goods into the US closed off a (by then already minor) direct export channel, part of the broader tanker-war-era squeeze on Iranian trade.","By 1987 Iran's oil exports were already routed mainly through Europe and Asia and were being disrupted far more by the ongoing Tanker War and Iraqi strikes on export terminals than by this specific US import ban, so its standalone contribution to aggregate export series is likely small."
evm_000554,wdi__TX.VAL.OTHR.ZS,"Computer, communications and other services (% of commercial service exports)",1987-10-29,US bans imports of Iranian-origin goods,timeline/iran.csv,contributing,2,decrease,same year,"Barring all imports of Iranian-origin goods into the US closed off a (by then already minor) direct export channel, part of the broader tanker-war-era squeeze on Iranian trade.","By 1987 Iran's oil exports were already routed mainly through Europe and Asia and were being disrupted far more by the ongoing Tanker War and Iraqi strikes on export terminals than by this specific US import ban, so its standalone contribution to aggregate export series is likely small."
