date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2023-11-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.42,0.42
2023-11-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.57,0.57
2023-11-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,vegetables and fruits,Onions,173,KG,actual,Retail,USD,0.91,0.91
2023-11-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.42,0.42
2023-11-15,Yaracuy,Cocorote,Cocorote,8301,10.32,-68.79,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,0.91,0.91
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.7,0.71
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.77,0.77
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.61,0.61
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,0.99,0.99
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.15,1.15
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.04,5.04
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.67,0.67
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.44,1.44
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,5.96,5.96
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,4.72,4.72
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.67,5.67
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,10.97,10.97
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.39,0.39
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.43,1.43
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.29,2.29
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.27,2.27
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.09,2.09
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.48,2.48
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.28,0.28
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.85,0.85
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.27,1.27
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,0.99,0.99
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.7,0.71
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.64,0.64
2023-11-15,Yaracuy,Jose Antonio Paez,Sabana de Parra,8304,10.12,-69.04,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.27,1.27
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.83,0.83
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.69,0.69
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.19,1.19
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.2,1.2
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.48,5.48
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.68,0.68
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.14,1.14
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,5.92,5.92
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,3.68,3.68
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.42,5.42
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.32,0.32
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.4,1.4
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.49,2.49
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.29,2.29
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.15,2.15
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.57,2.57
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.43,0.43
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.92,0.92
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.06,1.06
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.93,0.93
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.46,0.46
2023-11-15,Yaracuy,San Felipe,San Javier,8303,10.37,-68.67,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,2.13,2.13
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.8,0.8
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.75,0.75
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.24,1.24
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.13,5.13
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.71,0.71
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.55,1.55
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,4.77,4.77
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,12.27,12.27
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.47,0.47
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.44,1.44
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.47,2.47
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.22,2.22
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,3.31,3.31
2023-12-15,Anzoategui,Fernando De Peñalv,Puerto Píritu,8998,10.06,-65.04,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.56,2.56
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.8,0.8
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.69,0.69
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.17,1.17
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.22,1.22
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,4.97,4.97
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,1.05,1.05
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.57,1.57
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,4.96,4.96
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.37,0.37
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.47,1.47
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.4,2.4
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.38,2.38
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.17,1.17
2023-12-15,Anzoategui,Libertad,San Mateo,9003,9.74,-64.56,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,2.02,2.02
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.73,0.73
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.67,0.67
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.28,1.28
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.18,1.18
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.01,5.01
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.63,0.63
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.38,1.38
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,4.68,4.68
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,4.39,4.39
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.06,5.06
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,miscellaneous food,"Beverage mix powder (fortified, Lactovisoy)",1262,KG,actual,Retail,USD,7.54,7.54
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.37,0.37
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.4,1.4
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.32,2.32
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.25,2.25
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.9,2.9
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.96,2.96
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,1.08,1.08
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.39,1.39
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.5,0.5
2023-12-15,Anzoategui,Pedro Maria Freite,Cantaura,9005,9.3,-64.35,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,2.06,2.06
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.78,0.78
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.69,0.69
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.17,1.17
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.25,5.25
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.67,0.67
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.4,1.4
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,4.18,4.18
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.37,0.37
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.45,1.45
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.29,2.29
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.29,2.29
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.67,2.67
2023-12-15,Anzoategui,Santa Ana,Santa Ana,9007,9.31,-64.66,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,3.01,3.01
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.91,0.91
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,0.99,0.99
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.79,0.79
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.74,1.74
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.27,1.27
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.03,5.03
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.74,0.74
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.6,1.6
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,5.88,5.88
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,5.4,5.4
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,5.14,5.14
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,11.32,11.32
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,miscellaneous food,"Beverage mix powder (fortified, Nutrisoy)",1265,KG,actual,Retail,USD,5.85,5.85
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.45,0.45
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.44,1.44
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.63,2.63
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.47,2.47
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,3.07,3.07
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,3.29,3.29
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,1.17,1.17
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,1.2,1.2
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.63,1.63
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,1.93,1.93
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.68,0.68
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.74,0.74
2023-12-15,Anzoategui,Simon Bolivar,Barcelona,9008,10.14,-64.68,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,2.08,2.08
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.7,0.7
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,1.03,1.03
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.66,0.66
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.13,1.13
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.19,1.19
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5,5
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.78,0.78
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.39,1.39
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,4.52,4.52
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,4.67,4.67
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,4.95,4.95
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,miscellaneous food,"Beverage mix powder (fortified, Cerelac)",1263,KG,actual,Retail,USD,11.38,11.38
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.37,0.37
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.34,1.34
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.44,2.44
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.64,2.64
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.14,2.14
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.33,2.33
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.51,0.51
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.71,0.71
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.2,1.2
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,1.04,1.04
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.62,0.62
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.47,0.47
2023-12-15,Barinas,Alberto Arvelo Tor,Sabaneta de Barinas,8263,8.76,-69.94,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.84,1.84
2023-12-15,Barinas,Barinas,Barinas,8266,8.62,-70.24,cereals and tubers,Cassava,68,KG,actual,Retail,USD,0.58,0.58
2023-12-15,Barinas,Barinas,Barinas,8266,8.62,-70.24,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,1.01,1.01
2023-12-15,Barinas,Barinas,Barinas,8266,8.62,-70.24,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.68,0.68
