date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
1969,1969,Oil production & trade,Crude oil production -- Other companies,96.7,million barrels,"Figure 17. 1960 cell printed ""na"" (data not available) -- left blank.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1969,1969,Oil production & trade,Crude oil production -- Total,1231.9,million barrels,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1969,1969,Oil production & trade,Crude oil production as share of world output,7.7,percent,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1969,1969,Oil production & trade,Crude oil production as share of Middle East output,27,percent,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1970,1970,Oil production & trade,Crude oil production -- Consortium,1276.1,million barrels,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1970,1970,Oil production & trade,Crude oil production -- NIOC,3.6,million barrels,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1970,1970,Oil production & trade,Crude oil production -- Other companies,117.9,million barrels,"Figure 17. 1960 cell printed ""na"" (data not available) -- left blank.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1970,1970,Oil production & trade,Crude oil production -- Total,1397.6,million barrels,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1970,1970,Oil production & trade,Crude oil production as share of world output,8.0,percent,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1970,1970,Oil production & trade,Crude oil production as share of Middle East output,28,percent,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1971,1971,Oil production & trade,Crude oil production -- Consortium,1512.5,million barrels,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1971,1971,Oil production & trade,Crude oil production -- NIOC,4.4,million barrels,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1971,1971,Oil production & trade,Crude oil production -- Other companies,138.4,million barrels,"Figure 17. 1960 cell printed ""na"" (data not available) -- left blank.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1971,1971,Oil production & trade,Crude oil production -- Total,1655.3,million barrels,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1971,1971,Oil production & trade,Crude oil production as share of world output,9.4,percent,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
1971,1971,Oil production & trade,Crude oil production as share of Middle East output,28,percent,Figure 17.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.23 (printed p.15)"
"1954 agreement, as amended 1964",1964,Oil production & trade,Consortium profit share guaranteed to Iran (taxes+royalties on posted price),56.25,percent,Actual share of real profits under the 1964 agreement came close to 70% since most sales were below posted prices.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.24 (printed p.16)"
Nov 1970,1970,Oil production & trade,Consortium net-profits income tax rate increase,50 -> 55,percent,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.24 (printed p.16)"
Nov 1970,1970,Oil production & trade,Posted price increase for Iranian heavy crude,5.5,percent,Resulted in a 12% overall increase in government revenues per barrel of oil.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.24 (printed p.16)"
Feb 1971 agreement,1971,Oil production & trade,Immediate posted-price increase,21,percent,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.24 (printed p.16)"
1971/75,1975,Oil production & trade,Stipulated annual posted-price increase to offset inflation,2.5,percent/year,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.24 (printed p.16)"
1971/75,1975,Oil production & trade,Average yearly increase in Iran's revenue per barrel of exported petroleum,9.5,percent/year,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.24 (printed p.16)"
1971/72-1975/76 (estimated),1976,Government Finance,Estimated petroleum revenues 1971/72-1975/76,14,billion USD,Triple the revenues received by Iran during the preceding 5 years.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
n/a,1972,Oil production & trade,NIOC 50% joint-venture offshore entitlement,220000,barrels/day,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
n/a,1972,Oil production & trade,NIOC barter-oil arrangement with consortium,43000,barrels/day,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
operational July 1969,1969,Oil production & trade,NIOC participation share in Madras (India) refinery,13,percent,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
under construction 1972,1972,Oil production & trade,NIOC participation share in South African refinery under construction,17.5,percent,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1960-1971,1971,Oil production & trade,Crude petroleum exports average annual growth rate,14.5,percent/year,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1971,1971,Oil production & trade,Crude petroleum exports level,4.3,million barrels/day,Made Iran the world's second-ranking petroleum exporter.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1970,1970,Oil production & trade,Japan and Western Europe share of Iran's petroleum exports,75,"percent (about, three-fourths)",,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1972,1972,Oil production & trade,Refinery capacity -- Abadan,460000,barrels/day,"Total capacity of Iran's six refineries about 673,000 barrels/day; Kermanshah row combines two refineries of 15,000 b/d each as printed.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1972,1972,Oil production & trade,Refinery capacity -- Tehran,100000,barrels/day,"Total capacity of Iran's six refineries about 673,000 barrels/day; Kermanshah row combines two refineries of 15,000 b/d each as printed.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1972,1972,Oil production & trade,Refinery capacity -- Masjed Soleyman,78000,barrels/day,"Total capacity of Iran's six refineries about 673,000 barrels/day; Kermanshah row combines two refineries of 15,000 b/d each as printed.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1972,1972,Oil production & trade,"Refinery capacity -- Kermanshah (2 refineries, combined)",30000,barrels/day,"Total capacity of Iran's six refineries about 673,000 barrels/day; Kermanshah row combines two refineries of 15,000 b/d each as printed.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1972,1972,Oil production & trade,Refinery capacity -- Naft-e Shah,5300,barrels/day,"Total capacity of Iran's six refineries about 673,000 barrels/day; Kermanshah row combines two refineries of 15,000 b/d each as printed.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
n/a,1972,Oil production & trade,Domestic petroleum consumption growth rate,12,percent/year average,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
n/a,1972,Oil production & trade,Domestic petroleum consumption level,360000,barrels/day,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
expected Feb 1973,1973,Oil production & trade,Shiraz refinery capacity under construction,40000,barrels/day,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
contracted 1972,1972,Oil production & trade,Lavan Island refinery plant capacity contracted,20000,barrels/day,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
planned,1973,Oil production & trade,Kharg Island consortium refinery planned capacity,300000-360000,barrels/day,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1960,1960,Oil production & trade,Direction of petroleum exports -- Western Europe,47.0,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1965,1965,Oil production & trade,Direction of petroleum exports -- Western Europe,60.2,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1966,1966,Oil production & trade,Direction of petroleum exports -- Western Europe,42.2,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1967,1967,Oil production & trade,Direction of petroleum exports -- Western Europe,41.0,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1968,1968,Oil production & trade,Direction of petroleum exports -- Western Europe,30.4,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1969,1969,Oil production & trade,Direction of petroleum exports -- Western Europe,25.2,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1970,1970,Oil production & trade,Direction of petroleum exports -- Western Europe,24.9,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1960,1960,Oil production & trade,Direction of petroleum exports -- Japan,3.0,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1965,1965,Oil production & trade,Direction of petroleum exports -- Japan,22.1,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1966,1966,Oil production & trade,Direction of petroleum exports -- Japan,31.1,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1967,1967,Oil production & trade,Direction of petroleum exports -- Japan,37.4,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1968,1968,Oil production & trade,Direction of petroleum exports -- Japan,42.1,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1969,1969,Oil production & trade,Direction of petroleum exports -- Japan,46.9,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1970,1970,Oil production & trade,Direction of petroleum exports -- Japan,49.7,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
1960,1960,Oil production & trade,Direction of petroleum exports -- Asia (excluding Japan),15.0,percent of total,Figure 19.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.25 (printed p.17)"
