date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
1987,1987,Trade,Iraq civilian imports source share -- Other OECD,16,percent,"Figure 9 pie chart, Iraq side: Other OECD supplied 16% of Iraq's 1987 civilian imports.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 9 ""Iran-Iraq: Sources of Civilian Imports, 1987"" (percent, pie chart with printed values), November 1988, PDF p.21"
1987,1987,Trade,Iraq civilian imports source share -- LDCs,23,percent,"Figure 9 pie chart, Iraq side: LDCs supplied 23% of Iraq's 1987 civilian imports.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 9 ""Iran-Iraq: Sources of Civilian Imports, 1987"" (percent, pie chart with printed values), November 1988, PDF p.21"
1985-1987,1986,Military expenditure,Iran military imports source share -- Western Europe,30,percent,"Figure 10 pie chart, Iran side: Western Europe supplied 30% of Iran's 1985-87 military imports. Note: printed shares (30+24+46=100) sum correctly.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 10 ""Iran-Iraq: Sources of Military Imports, 1985-87"" (percent, pie chart with printed values), November 1988, PDF p.21"
1985-1987,1986,Military expenditure,Iran military imports source share -- China,24,percent,"Figure 10 pie chart, Iran side: China supplied 24% of Iran's 1985-87 military imports. Note: printed shares (30+24+46=100) sum correctly.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 10 ""Iran-Iraq: Sources of Military Imports, 1985-87"" (percent, pie chart with printed values), November 1988, PDF p.21"
1985-1987,1986,Military expenditure,Iran military imports source share -- Other,46,percent,"Figure 10 pie chart, Iran side: Other supplied 46% of Iran's 1985-87 military imports. Note: printed shares (30+24+46=100) sum correctly.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 10 ""Iran-Iraq: Sources of Military Imports, 1985-87"" (percent, pie chart with printed values), November 1988, PDF p.21"
1985-1987,1986,Military expenditure,Iraq military imports source share -- USSR,63,percent,"Figure 10 pie chart, Iraq side: USSR supplied 63% of Iraq's 1985-87 military imports.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 10 ""Iran-Iraq: Sources of Military Imports, 1985-87"" (percent, pie chart with printed values), November 1988, PDF p.21"
1985-1987,1986,Military expenditure,Iraq military imports source share -- China,9,percent,"Figure 10 pie chart, Iraq side: China supplied 9% of Iraq's 1985-87 military imports.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 10 ""Iran-Iraq: Sources of Military Imports, 1985-87"" (percent, pie chart with printed values), November 1988, PDF p.21"
1985-1987,1986,Military expenditure,Iraq military imports source share -- Western Europe,11,percent,"Figure 10 pie chart, Iraq side: Western Europe supplied 11% of Iraq's 1985-87 military imports.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 10 ""Iran-Iraq: Sources of Military Imports, 1985-87"" (percent, pie chart with printed values), November 1988, PDF p.21"
1985-1987,1986,Military expenditure,Iraq military imports source share -- Others,17,percent,"Figure 10 pie chart, Iraq side: Others supplied 17% of Iraq's 1985-87 military imports.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 10 ""Iran-Iraq: Sources of Military Imports, 1985-87"" (percent, pie chart with printed values), November 1988, PDF p.21"
1979-1987,1987,Military expenditure,Soviet Bloc share of Iraq arms purchases since 1979,60,percent,"Bloc countries have supplied 60 percent of Baghdad's arms purchases since 1979, and delivered about 80 percent in 1987.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.16"
1987,1987,Military expenditure,"Soviet Bloc share of Iraq arms deliveries, 1987",80,percent (about),The Bloc delivered about 80 percent of Iraq's arms in 1987.,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.16"
1987,1987,Military expenditure,"USSR share of Iraq arms deliveries, 1987",63,percent,"The USSR alone, which delivered 63 percent of Iraq's arms last year (1987), supplied most of the Bloc share.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.16"
1987 (yearend),1987,External debt,Iraq debt to the Soviet Bloc,7500000000,USD (about),Iraq's debt to the Bloc -- mostly to the USSR for military purchases -- was about $7.5 billion at yearend 1987.,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.16"
1987-12,1987,Foreign aid,Soviet-claimed involvement in Iraq development projects,100,projects (nearly),"In December 1987 the USSR claimed to be involved in nearly 100 projects in Iraq, per the US Embassy in Baghdad, though many are believed on hold due to Iraq's financial constraints.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.16"
1980s,1985,Trade,Soviet Bloc share of Iraq civilian imports,10,percent (about),The Bloc has supplied about 10 percent of Iraq's civilian imports in the 1980s.,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.16"
1980s,1985,Trade,East European (esp. Romania/Bulgaria) share of Bloc civilian sales to Iraq,90,percent (about),East European countries -- especially Romania and Bulgaria -- have made about 90 percent of Bloc sales of civilian goods to Iraq (vs. the USSR dominating military sales).,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.16"
2001 (yearend 1987 pie chart),1987,External debt,"Iraq foreign military+civilian debt by source, total (yearend 1987, excl. $35bn Gulf Arab soft debt)",40000000000,USD,"Figure 13 pie chart total: $40 billion in Iraqi foreign military and civilian debt at yearend 1987, EXCLUDING $35 billion in soft debt owed to Gulf Arab countries.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 13 ""Iraq: Foreign Military and Civilian Debt by Source, Yearend 1987"", November 1988, PDF p.23"
1987 (yearend),1987,External debt,Iraq debt-by-source share -- Soviet Bloc,12,percent of $40bn total,Figure 13 pie chart: Soviet Bloc accounts for 12% of Iraq's $40 billion foreign military/civilian debt at yearend 1987 (West subtotal = government 37 + commercial banks 20 + private firms 18 = 75%).,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 13 ""Iraq: Foreign Military and Civilian Debt by Source, Yearend 1987"" (percent of $40bn total, excl. $35bn Gulf Arab soft debt), November 1988, PDF p.23"
1987 (yearend),1987,External debt,Iraq debt-by-source share -- Third World,13,percent of $40bn total,Figure 13 pie chart: Third World accounts for 13% of Iraq's $40 billion foreign military/civilian debt at yearend 1987 (West subtotal = government 37 + commercial banks 20 + private firms 18 = 75%).,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 13 ""Iraq: Foreign Military and Civilian Debt by Source, Yearend 1987"" (percent of $40bn total, excl. $35bn Gulf Arab soft debt), November 1988, PDF p.23"
1987 (yearend),1987,External debt,Iraq debt-by-source share -- West -- government,37,percent of $40bn total,Figure 13 pie chart: West -- government accounts for 37% of Iraq's $40 billion foreign military/civilian debt at yearend 1987 (West subtotal = government 37 + commercial banks 20 + private firms 18 = 75%).,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 13 ""Iraq: Foreign Military and Civilian Debt by Source, Yearend 1987"" (percent of $40bn total, excl. $35bn Gulf Arab soft debt), November 1988, PDF p.23"
1987 (yearend),1987,External debt,Iraq debt-by-source share -- West -- commercial banks,20,percent of $40bn total,Figure 13 pie chart: West -- commercial banks accounts for 20% of Iraq's $40 billion foreign military/civilian debt at yearend 1987 (West subtotal = government 37 + commercial banks 20 + private firms 18 = 75%).,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 13 ""Iraq: Foreign Military and Civilian Debt by Source, Yearend 1987"" (percent of $40bn total, excl. $35bn Gulf Arab soft debt), November 1988, PDF p.23"
1987 (yearend),1987,External debt,Iraq debt-by-source share -- West -- private firms,18,percent of $40bn total,Figure 13 pie chart: West -- private firms accounts for 18% of Iraq's $40 billion foreign military/civilian debt at yearend 1987 (West subtotal = government 37 + commercial banks 20 + private firms 18 = 75%).,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Figure 13 ""Iraq: Foreign Military and Civilian Debt by Source, Yearend 1987"" (percent of $40bn total, excl. $35bn Gulf Arab soft debt), November 1988, PDF p.23"
1970s,1975,Trade,"Soviet imports of Iranian natural gas, 1970s",10000000000,cubic meters/year,"In the 1970s, Moscow imported some 10 billion cubic meters per year of Iranian natural gas, before price disputes virtually terminated the sales.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.16"
1987,1987,Trade,"Iran-Soviet trade, annual value",200000000,USD/year (about),"Iranian-Soviet trade remained small -- about $200 million annually -- compared with Iran's Western trade, despite 1987 meetings to improve ties.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.16"
1988 (estimate),1988,Foreign aid,Cost estimate for USSR-Persian Gulf rail link or new Iran gas export pipeline,1000000000,"USD (at least, each)","Larger schemes such as a USSR-to-Persian-Gulf rail link or renewed Iranian gas exports (requiring a new pipeline) would cost at least $1 billion each -- an amount Iran cannot, and Moscow will not, provide.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.17"
1987,1987,Trade,"Iran trade with Eastern Europe, annual value",1000000000,USD (about),Iranian trade with Eastern Europe amounted to about $1 billion in 1987 -- about 5 percent of Iran's total trade.,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.17"
1987,1987,Trade,Eastern Europe share of Iran's total trade,5,percent (about),Iran-East Europe trade represented about 5 percent of Iran's total trade in 1987.,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.17"
by 1990 (projected),1990,Oil production & trade,Iraq projected annual oil revenue by 1990 (Key Judgments restated in outlook section),15-20,USD billion,Restated in the outlook section: Iraq's oil revenues could reach $15-20 billion annually by 1990 because of increased oil export capacity.,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.19"
1988,1988,External debt,"Iraq annual principal + interest payments due, next five years",6000000000,USD/year,Iraq faces $6 billion in principal and interest payments due each year for at least the next five years -- Baghdad probably will not institute severe austerity to free up resources for this.,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.19"
1988,1988,Macro / National Accounts,Iran investment needed to restore per-capita GNP to 10-years-earlier level,tens of billions,USD,The Iranian economy needs tens of billions of dollars of investment to return its per capita gross national product to levels achieved 10 years earlier (i.e. pre-revolution/pre-war).,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.19"
1988,1988,Oil production & trade,Iran investment needed to reverse oil-industry erosion since the revolution,15-30,USD billion,It could easily take $15-30 billion to begin reversing the erosion in Iran's oil industry that has occurred since the revolution.,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.19"
since late 1986,1986,Trade,Iraq foreign workers reduced by currency-remittance curbs,200000,persons (about),"Regulations curtailing the amount of money foreign workers were allowed to send out of Iraq caused about 200,000 of Iraq's 1.2 million foreign workers to leave, adversely affecting service industries and agriculture.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.8"
since late 1986,1986,Labor & Employment,"Iraq foreign workers, baseline total before the remittance-curb exodus",1200000,persons,"Baseline: Iraq had about 1.2 million foreign workers before curbs on remittances caused roughly 200,000 (mostly Egyptian) to leave.",IRN,cia-iran-iraq-gloomy-economic-prospects-1987,"CIA Directorate of Intelligence, NESA 87-10025, ""Iran-Iraq: Gloomy Economic Prospects"" (information as of 1 April 1987), May 1987, PDF p.8"
